0,0,0
0.000231607,0.002109577,0
0.00114999,0.003438875,0
0.002700321,0.004946655,0
0.004533914,0.006309433,0
0.007017856,0.007783284,0
0.008639421,0.008589863,0
0.009330496,0.008903507,0
0.010408414,0.009353274,0
0.011976548,0.009916057,0
0.013800475,0.010442064,0
0.015930267,0.010891195,0
0.017497721,0.011112947,0
0.01971549,0.011273803,0
0.020626197,0.011288649,0
0.022001601,0.011288649,0
0.023766329,0.011288649,0
0.025531057,0.011288649,0
0.027207548,0.011288649,0
0.028707567,0.011288649,0
0.030119349,0.011288649,0
0.031531131,0.011288649,0
0.033384095,0.011288649,0
0.03497235,0.011288649,0
0.036737078,0.011288649,0
0.03814886,0.011288649,0
0.040001824,0.011288649,0
0.04132537,0.011288649,0
0.043354807,0.011288649,0
0.044943062,0.011288649,0
0.04670779,0.011288649,0
0.048207808,0.011288649,0
0.050060772,0.011288649,0
0.051119609,0.011288649,0
0.052619627,0.011288649,0
0.053766701,0.011288649,0
0.055090246,0.011288649,0
0.056854974,0.011288649,0
0.058707938,0.011288649,0
0.060207957,0.011288649,0
0.061796212,0.011288649,0
0.0635,0.011288649,0
0.0635,0.009916057,0
0.0635,0.008696618,0
0.0635,0.007783284,0
0.0635,0.006309433,0
0.0635,0.004946655,0
0.0635,0.003438875,0
0.0635,0.002073656,0
0.064972722,0.002073656,0
0.066208031,0.002073656,0
0.067531577,0.002073656,0
0.068766886,0.002073656,0
0.070002196,0.002073656,0
0.071325741,0.002073656,0
0.07282576,0.002073656,0
0.074237542,0.002073656,0
0.075914033,0.002073656,0
0.077502288,0.002073656,0
0.079090543,0.002073656,0
0.080590562,0.002073656,0
0.082002344,0.002073656,0
0.083767072,0.002073656,0
0.085708272,0.002073656,0
0.087384764,0.002073656,0
0.088973019,0.002073656,0
0.091090692,0.002073656,0
0.092678947,0.002073656,0
0.094355438,0.002073656,0
0.096826057,0.002073656,0
0.099031967,0.002073656,0
0.100620222,0.002073656,0
0.102032004,0.002073656,0
0.104061441,0.002073656,0
0.10626735,0.002073656,0
0.107590896,0.002073656,0
0.10944386,0.002073656,0
0.110943879,0.002073656,0
0.112796843,0.002073656,0
0.114561571,0.002073656,0
0.116414535,0.002073656,0
0.117738081,0.002073656,0
0.119767518,0.002073656,0
0.121267536,0.002073656,0
0.122767555,0.002073656,0
0.124267573,0.002073656,0
0.125767592,0.002073656,0
0.127,0.002073656,0
0.127,0.000755343,0
0.127,0.000168656,0
0.127,-0.000832912,0
0.127,-0.001736344,0
0.124973464,-0.001736344,0
0.123561682,-0.001736344,0
0.121973427,-0.001736344,0
0.119767518,-0.001736344,0
0.118267499,-0.001736344,0
0.116414535,-0.001736344,0
0.114561571,-0.001736344,0
0.112796843,-0.001736344,0
0.110943879,-0.001736344,0
0.108826206,-0.001736344,0
0.107061478,-0.001736344,0
0.105384987,-0.001736344,0
0.103267313,-0.001736344,0
0.100620222,-0.001736344,0
0.099031967,-0.001736344,0
0.096826057,-0.001736344,0
0.094355438,-0.001736344,0
0.092678947,-0.001736344,0
0.091090692,-0.001736344,0
0.087914182,-0.001736344,0
0.085708272,-0.001736344,0
0.083767072,-0.001736344,0
0.080590562,-0.001736344,0
0.078561125,-0.001736344,0
0.076531688,-0.001736344,0
0.074237542,-0.001736344,0
0.072597455,-0.001736344,0
0.069384541,-0.001736344,0
0.067531577,-0.001736344,0
0.064443303,-0.001736344,0
0.060825611,-0.001736344,0
0.057649102,-0.001736344,0
0.055090246,-0.001736344,0
0.053149046,-0.001736344,0
0.051119609,-0.001736344,0
0.049090172,-0.001736344,0
0.047325444,-0.001736344,0
0.045913662,-0.001736344,0
0.044325407,-0.001736344,0
0.043354807,-0.001736344,0
0.04132537,-0.001736344,0
0.040001824,-0.001736344,0
0.03814886,-0.001736344,0
0.036737078,-0.001736344,0
0.034089986,-0.001736344,0
0.032148786,-0.001736344,0
0.030119349,-0.001736344,0
0.028707567,-0.001736344,0
0.027207548,-0.001736344,0
0.024825166,-0.001736344,0
0.022795729,-0.001736344,0
0.02129571,-0.001736344,0
0.01971549,-0.001736344,0
0.018194909,-0.001736344,0
0.017497721,-0.001754447,0
0.015930267,-0.00179702,0
0.013800475,-0.001862447,0
0.011976548,-0.001919667,0
0.010408414,-0.001963244,0
0.008639421,-0.001996798,0
0.007017856,-0.001999586,0
0.005848182,-0.00197332,0
0.004533914,-0.001898172,0
0.002700321,-0.001648603,0
0.00114999,-0.001137086,0
